id,full,probe,dest,dest_sent_to,protocol,dest_reached,somewhere_reached,first_hop,num_hops,num_x_hops,latency,avg_rtt,
2802547,False,14900,146.182.34.110,146.182.34.110,ICMP,False,False,1,21,6,98.697,47.7596222222,
2500079,False,13721,194.201.253.8,197.155.94.41,UDP,False,True,1,17,2,398.449,239.637755556,
2811607,False,13114,41.204.161.16,41.204.161.16,TCP,True,True,1,3,0,1.045,0.862111111111,
2494871,False,13114,196.3.96.21,105.21.224.30,ICMP,False,True,1,9,0,45.2273333333,30.9888148148,
2495521,False,13218,213.55.95.15,213.55.95.15,TCP,True,True,1,20,5,321.776333333,169.498644444,
2492502,False,13114,196.3.99.98,196.223.21.42,TCP,False,True,3,1,0,1.08433333333,1.08433333333,
2492244,False,14712,41.89.96.80,154.54.38.14,ICMP,False,True,2,15,2,211.413,116.135551282,
2810702,False,14867,41.223.156.170,41.223.156.170,TCP,True,False,3,12,5,229.781666667,69.4363333333,
2809132,False,18169,196.43.133.74,196.43.133.74,TCP,False,False,1,9,6,0.979,1.34055555556,
2492267,False,14712,41.221.254.22,41.221.240.34,ICMP,False,True,2,20,2,387.803333333,186.652425926,
2495851,False,14900,41.221.98.158,41.221.96.185,TCP,False,False,1,8,5,383.581333333,0.379444444444,
2495067,False,14712,41.204.161.16,154.54.38.14,TCP,False,False,1,7,5,206.713666667,0.3145,
2492815,False,4518,196.21.218.26,155.232.15.138,UDP,False,True,5,2,0,33.419,24.9306666667,
2495305,False,18169,41.78.77.122,41.78.78.118,TCP,False,False,1,9,6,0.9,0.980333333333,
2810138,False,14900,196.21.45.85,155.232.27.237,ICMP,False,True,9,7,1,115.727333333,101.491666667,
2810294,False,14900,196.12.12.88,196.32.209.49,ICMP,False,True,8,2,0,236.958,209.027333333,
2492454,False,14867,41.63.3.8,213.248.86.170,TCP,False,True,4,9,0,182.347,237.826074074,
2498410,False,13721,137.158.158.44,149.14.80.210,UDP,False,True,1,15,2,239.169666667,166.398871795,
2811093,False,4061,41.87.6.25,5.178.46.4,ICMP,False,True,1,9,0,280.364333333,98.9779259259,
2811163,False,14867,213.55.90.6,213.248.86.170,ICMP,False,True,1,10,0,110.910333333,76.5898333333,
2492563,False,14867,196.21.218.26,154.54.38.190,TCP,False,True,3,9,0,162.544666667,195.548037037,
2804347,False,14900,197.243.16.110,197.243.16.110,UDP,False,False,1,25,6,378.549333333,201.619684211,
2803143,False,13218,41.63.3.8,41.63.3.8,TCP,True,True,1,9,0,44.387,25.1335555556,
2803621,False,4061,146.231.128.43,146.231.128.43,TCP,False,False,1,18,6,336.416,151.846388889,
2492343,False,4518,213.55.85.42,213.55.85.42,ICMP,False,False,4,21,8,280.737,202.948666667,
2802609,False,14900,137.158.158.44,137.158.158.44,ICMP,False,False,1,21,6,96.396,54.3791777778,
2808678,False,3461,196.28.224.21,196.28.224.21,ICMP,True,True,1,15,0,42.533,21.9225777778,
2803058,False,14712,213.55.98.158,213.55.98.158,ICMP,False,False,1,24,8,342.029666667,252.98025,
2812055,False,13721,168.167.220.2,168.167.252.94,UDP,False,True,1,13,2,410.371,210.76930303,
2808265,False,4096,196.28.224.21,196.28.224.21,ICMP,True,True,1,13,1,215.391,122.249222222,
2496607,False,13218,213.55.95.15,213.55.95.15,UDP,False,False,1,23,9,312.524333333,158.592880952,
2808037,False,13218,196.3.96.240,196.3.96.240,ICMP,True,True,1,11,0,45.7643333333,34.1753939394,
2803762,False,4518,41.89.96.80,41.89.96.80,UDP,True,True,1,17,0,108.324,67.7381960784,
2499089,False,14712,146.182.34.110,155.232.6.141,UDP,False,True,1,19,3,437.2065,196.344510417,
2810148,False,4096,41.93.31.1,196.32.209.74,ICMP,False,True,6,6,0,251.854333333,133.183111111,
2810603,False,4096,168.167.8.1,41.191.216.56,TCP,False,True,2,7,0,275.221333333,127.053,
2808536,False,14712,196.216.167.70,196.216.167.70,ICMP,True,True,1,17,3,571.2215,203.767642857,
2808476,False,4518,41.204.161.16,41.204.161.16,ICMP,True,True,1,14,0,98.3046666667,57.7153095238,
2810331,False,13721,213.55.90.6,213.55.90.6,ICMP,False,False,2,19,8,335.544666667,179.527454545,
2810644,False,4096,196.216.167.70,154.54.56.129,TCP,False,True,5,4,0,109.498333333,107.396666667,
2808734,False,13218,196.28.224.21,196.28.224.21,TCP,True,True,1,13,0,192.380666667,153.797692308,
2811058,False,13114,41.221.98.158,41.221.96.185,UDP,False,True,3,13,0,347.008333333,205.896,
2495999,False,13218,146.230.128.52,155.232.31.181,ICMP,False,True,1,7,1,54.327,26.9886666667,
2810442,False,14867,196.216.167.70,41.205.155.241,ICMP,False,True,4,13,0,350.605,152.225461538,
2802506,False,14712,196.28.224.21,196.28.224.21,ICMP,True,True,1,15,4,375.204666667,161.751242424,
2810356,False,4061,137.158.158.44,149.14.80.210,ICMP,False,True,6,7,0,181.879666667,113.003595238,
2810799,False,14900,196.44.161.193,105.21.160.34,UDP,False,True,9,10,0,211.0545,159.96285,
2812000,False,18169,213.55.96.150,213.55.96.150,UDP,True,False,1,25,9,250.625,99.2835208333,
2808805,False,3461,213.55.96.149,213.55.96.149,TCP,True,True,1,3,0,12.2043333333,8.83222222222,
2492649,False,13721,41.70.16.34,81.199.204.85,TCP,False,True,2,12,2,298.519333333,193.972933333,
